Title,Date,Permalink,Categories,Tags
"مارديني : لبنان ليس بلدا نفطيا بل بلد يفتش عن النفط والغاز  الصندوق السيادي قد يهدر الاموال بدلا من استعمالها لمصلحة الشعب","2022-11-01 13:26:27",https://limslb.com/news-40032/,"الصحف|مواضيع أخرى>النفط والغاز","Natural Gas|Oil|الصندوق السيادي|الغاز|النفط|ترسيم الحدود"
"Rallying for Freedom: From Ideals to Engagement","2022-09-28 12:45:15",https://limslb.com/news-40034/,المؤتمرات,
"Framework for Supporting Entrepreneurs in Rural Areas","2022-09-26 12:46:55",https://limslb.com/news-40038/,المؤتمرات,
"""الضوء الأخضر"" بيد الحكومة لانطلاقة سعر صرف الـ15 ألف ليرة","2022-11-01 14:31:41",https://limslb.com/news-40042/,"أخبار إقتصادية","Budget|Central Bank|Exchange Rate|الموازنة|سعر صرف|مصرف لبنان"
"فياض يبحث في الجزائر إمكانية تأمين الفيول لـ""كهرباء لبنان""","2022-11-01 14:36:16",https://limslb.com/news-40046/,"أخبار إقتصادية",Electricity|الكهرباء
"الموازنة تنتظر.. ولا رواتب بلا دولار جمركي","2022-11-01 14:42:43",https://limslb.com/news-40050/,"أخبار إقتصادية","Budget|Central Bank|Exchange Rate|الموازنة|سعر صرف|مصرف لبنان"
"بعد انخفاض الدولار وتوقيع اتفاق الترسيم.. هل “تنتعش” الليرة؟","2022-10-29 09:51:28",https://limslb.com/news-40056/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف","Black Market|Exchange Rate|IMF|سعر صرف|سوق سوداء|صندوق النقد الدولي"
"بعد الشغور الرئاسي والحكومي معاً.. كيف سيكون شكل المشهد اللبناني المقبل؟","2022-11-04 09:48:19",https://limslb.com/news-40105/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف","Black Market|Exchange Rate|المصرف المركزي|سعر صرف|سوق سوداء"
"مؤشّرات إيجابية أوّلها اتّفاق الترسيم لكنّ واقع الدولار سلبي... ما السبب؟","2022-11-04 10:41:01",https://limslb.com/news-40110/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف","Central Bank|Exchange Rate|المصرف المركزي|ترسيم الحدود|سعر صرف"
"""فيتش"" تحذّر من تأثيرات ""التضخّم"" على الأسر اللبنانية","2022-11-08 10:53:23",https://limslb.com/news-40167/,"أخبار إقتصادية",Inflation|التضخم
"التضخّم المرتفع والمناخ السياسي الهشّ يعيقان تعافي الإنفاق","2022-11-08 10:57:55",https://limslb.com/news-40171/,"أخبار إقتصادية","Central Bank|Inflation|Subsidies|التضخم|دعم|مصرف لبنان"
"ذهب لبنان ثروة ""خامدة"" تنتظر الإصلاح","2022-11-08 11:02:40",https://limslb.com/news-40175/,"أخبار إقتصادية","Central Bank|Gold Reserves|Reserves|احتياط|احتياطي الذهب|مصرف لبنان"
"موجودات المصارف 167.01 مليار دولار نهاية أيلول 2022","2022-11-08 11:09:24",https://limslb.com/news-40179/,"أخبار إقتصادية","Bank|Deficit|Editor's Choice|المصارف|خسائر"
"مسؤولية وزارة المالية عن الانهيار... بين الاتهام المباشر والتفنيد الموضوعي!","2022-11-08 11:21:18",https://limslb.com/news-40183/,"أخبار إقتصادية","Budget|Central Bank|Exchange Rate|Reform|اصلاح|الموازنة|سعر صرف|مصرف لبنان"
"دوافع صعود الدولار أقوى من ""افتعالات"" هبوطه","2022-11-08 11:28:58",https://limslb.com/news-40187/,"أخبار إقتصادية","Central Bank|Exchange Rate|IMF|سعر صرف|صندوق النقد الدولي|مصرف لبنان"
"من غير العدل تحميل المودع الخسائر ونتائج ما وصلت اليه الأزمة النقدية وحماية الحكومة ومصرف لبنان","2022-11-08 11:29:54",https://limslb.com/news-40188/,"PISTOL|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|مقابلات إذاعية","Capital Control|Electricity|الكهرباء"
"هل يعيد سلامه هيكلة المصارف قبل رحيله؟","2022-11-08 11:33:35",https://limslb.com/news-40194/,"أخبار إقتصادية","Bank|اعادة هيكلة|المصارف"
"المجلس المركزي ومفوض الحكومة... في جيب الحاكم","2022-11-08 11:41:05",https://limslb.com/news-40199/,"أخبار إقتصادية","Budget|Central Bank|Subsidies|الموازنة|دعم|مصرف لبنان"
"كلفة البناء ارتفعت 25%... فهل سترتفع أسعار العقارات؟","2022-11-08 14:49:39",https://limslb.com/news-40203/,"أخبار إقتصادية","Exchange Rate|سعر صرف"
"الشغور الرئاسي «موديل 2022»... مُختلف","2022-11-08 14:56:52",https://limslb.com/news-40207/,"أخبار إقتصادية",
"الودائع مضمونة... والخـــطة الاقتصادية خيرُ شاهد","2022-11-08 15:03:17",https://limslb.com/news-40211/,"أخبار إقتصادية","Bank|Budget|Capital Control|Exchange Rate|IMF|الكابيتال كونترول|المصارف|الموازنة|سعر صرف|صندوق النقد الدولي"
"هل اقترب موعد انتهاء حقبة الـ1500 ليرة للدولار ""الرسمي"" في ظل تعدّد أسعار الصرف؟","2022-11-08 15:08:22",https://limslb.com/news-40215/,"أخبار إقتصادية","Central Bank|Exchange Rate|سعر صرف|مصرف لبنان"
"أرباح المصارف اللبنانية في سوريا تتراجع","2022-11-08 15:12:31",https://limslb.com/news-40219/,"أخبار إقتصادية","Bank|Exchange Rate|المصارف|سعر صرف"
"سعر صرف الـ١٥ ألفاً للسحوبات في حال طُبّق قريباً، هل يُحسّن أم يدهور الوضع أكثر؟","2022-11-09 13:07:26",https://limslb.com/news-40226/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|مقابلات تلفزيونية","Central Bank|Deposits|Exchange Rate|المصرف المركزي|الودائع|انهيار|سعر صرف"
"مارديني لـLebTalks: “الكابيتول كونترول” لا يحمي ودائع اللبنانيين","2022-11-09 13:28:43",https://limslb.com/news-40230/,"BELIEF|الأزمة المصرفية>القيود على السحب (Capital controls)","Capital Control|الكابيتال كونترول|المصرف المركزي|الودائع"
"تراجع الناتج المحلي وإنهيار الرواتب .. هؤلاء أكبر المتضررين من الأزمة في لبنان!","2022-11-03 13:34:24",https://limslb.com/news-40232/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف","Exchange Rate|ازمة|انهيار|سعر صرف"
"فكراجيان :لعبة الدولار مستمرة وتدخل مصرف لبنان ليس مستدماً","2022-10-20 10:06:45",https://limslb.com/news-40236/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة","Central Bank|Exchange Rate|المصرف المركزي|سعر صرف"
"خبير إقتصادي: حلّ مشكلة الكهرباء دون دولارات المودعين","2022-11-14 10:36:24",https://limslb.com/news-40277/,"PISTOL|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة","Electricity|IMF|البنك الدولي|الكهرباء|المحروقات|مصرف لبنان|منصة"
"الكهرباء في لبنان محاصرة بين شروط البنك الدولي والممر البري الإيراني","2022-11-14 10:45:41",https://limslb.com/news-40281/,"PISTOL|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة","Electricity|IMF|البنك الدولي|الكهرباء|المحروقات|المصرف المركزي"
"الترسيم براً لا تتوافر له المعطيات ""البحرية""","2022-11-16 10:31:31",https://limslb.com/news-40300/,"أخبار إقتصادية",
"""توتال إنيرجيز"" أطلقت أنشطة استكشافية في الرقعة الرقم 9... ""نفتخر بارتباطنا بالترسيم السلمي بين البلدين""","2022-11-16 10:36:15",https://limslb.com/news-40334/,"أخبار إقتصادية","Natural Gas|Oil|الغاز|النفط|ترسيم الحدود"
"المصارف تربح من ""الستاتيكو""... ترفض وتقبل ما يحلو لها!","2022-11-16 10:54:18",https://limslb.com/news-40346/,"مواضيع أخرى","Bank|Central Bank|Exchange Rate|Reform|اصلاح|المصارف|سعر صرف|مصرف لبنان"
"الدولار الجمركي والتهريب المُشرّع","2022-11-16 11:16:31",https://limslb.com/news-40351/,"أخبار إقتصادية","Black Market|Corruption|Exchange Rate|Reform|اصلاح|سعر صرف|سوق سوداء|فساد"
"سلّة تقديمات للعمال قبل نهاية العام","2022-11-16 11:23:39",https://limslb.com/news-40355/,"أخبار إقتصادية","Black Market|Crisis|Exchange Rate|انهيار|سعر صرف|سوق سوداء"
"لماذا يجمع ســلامة الدولارات في الخزنة؟","2022-11-16 11:31:57",https://limslb.com/news-40365/,"أخبار إقتصادية","Black Market|Central Bank|Exchange Rate|Reserves|احتياط|سعر صرف|سوق سوداء|مصرف لبنان"
"""المركزي"" يُقلّص مبلغ ""الكهرباء"" إلى 75 مليون دولار شهرياً... فياض: أمام اللبنانيين فرصة ذهبية لكهرباء مستدامة، فليتلقّفوها","2022-11-16 11:40:54",https://limslb.com/news-40370/,"أخبار إقتصادية",Electricity|الكهرباء
"إنقاذ البنوك... يستحق جائزة نوبل للإقتصاد!","2022-11-16 11:55:41",https://limslb.com/news-40374/,"أخبار إقتصادية",Bank|COVID|Crisis|Subsidies|المصارف|انهيار|دعم|كورونا
"الكلفة الصحية ارتفعت 282% في سنة","2022-11-16 12:03:27",https://limslb.com/news-40378/,"أخبار إقتصادية","Exchange Rate|Health Care|Oil|الاستشفاء|المحروقات|سعر صرف"
"2.1 مليار دولار لدعم التعليم الرسمي... أين ذهبت؟!","2022-11-16 12:06:02",https://limslb.com/news-40382/,"أخبار إقتصادية","Editor's Choice"
"ثلثا التلامذه في المدارس الخاصة... رغم الفقر!","2022-11-16 12:09:34",https://limslb.com/news-40386/,"أخبار إقتصادية","Editor's Choice|Poverty|Reform|اصلاح|فقر"
"الكلفة الإستشفائية تتضخّم 15% والتأمينية 12% في 2023","2022-11-16 12:16:07",https://limslb.com/news-40390/,"أخبار إقتصادية","Health Care|USD|الاستشفاء|دولار"
"الاقتصاد لا يتعافى من دون حماية اجتماعية","2022-11-17 11:55:21",https://limslb.com/news-40394/,"أخبار إقتصادية",Poverty|فقر
"التركّز الهائل في الودائع يفضح سوء توزيع الخسائر","2022-11-17 11:59:21",https://limslb.com/news-40398/,"أخبار إقتصادية","Bank|Editor's Choice|Poverty|USD|المصارف|دولار|فقر"
"لبنان دولة نفطيّة... مع وقف التنفيذ","2022-11-17 12:08:55",https://limslb.com/news-40402/,"أخبار إقتصادية","Oil|النفط|ترسيم الحدود"
"الضمان يعدّل اليوم قيمة التقديمات العائلية للمضمونين والسائقين العموميين: 675 ألف ليرة عن عائلة كاملة و390 ألفاً للسائق مالك السيارة","2022-11-17 12:12:32",https://limslb.com/news-40407/,"أخبار إقتصادية",Deficit|Poverty|عجز|فقر
"اللجنة الفرعية المنبثقة عن لجنة الاقتصاد النيابية  درست تعديل قانون حماية المستهلك","2022-11-17 12:16:35",https://limslb.com/news-40411/,"أخبار إقتصادية",Monopolies|احتكار
"الهيئات الاقتصادية :الـ 20 مليون غير واردة","2022-11-17 12:25:43",https://limslb.com/news-40415/,"أخبار إقتصادية",
"الآلية العلمية لإقرار الدولرة الشاملة للبنان: أي إحتياطي بالدولار لتغطية القاعدة النقدية؟","2022-11-17 13:28:43",https://limslb.com/news-40419/,"أخبار إقتصادية","Exchange Rate|IMF|Reform|Subsidies|اصلاح|دعم|سعر صرف|صندوق النقد الدولي"
"توقعات انخفاض سعر الصرف لم تتحقّق... فهل ارتفاع سعر الدولار مبرَّر؟","2022-11-17 13:39:49",https://limslb.com/news-40425/,"أخبار إقتصادية","Bank|Black Market|Exchange Rate|المصارف|سعر صرف|سوق سوداء"
"أدوية مدعومة في السوق السوداء وأخرى مزوّرة تفتك بالمرضى... الأبيض: نظام التتبّع يحدّ من الظاهرة وسيشمل الصيدليات","2022-11-17 13:42:45",https://limslb.com/news-40428/,"أخبار إقتصادية","Black Market|Central Bank|IMF|سوق سوداء|صندوق النقد الدولي|مصرف لبنان"
"تطبيق خطة الطوارىء ستخفض فاتورة شراء الكهرباء على المواطنين","2022-11-17 13:46:59",https://limslb.com/news-40433/,"أخبار إقتصادية","Bank|Electricity|Exchange Rate|الكهرباء|المصارف|سعر صرف"
"نقابة الوكلاء البحريين: أعطال نظام الجمارك المتكررة تشل حركة استيراد وتصدير البضائع","2022-11-17 13:49:16",https://limslb.com/news-40437/,"أخبار إقتصادية",
"بيرم اطلع على مطالب اتحاد المصالح المستقلة والمؤسسات العامة","2022-11-17 13:53:50",https://limslb.com/news-40442/,"أخبار إقتصادية",Budget|الموازنة
"فرعية الاقتصاد ناقشت تعديل قانون حماية المستهلك","2022-11-17 13:56:41",https://limslb.com/news-40446/,"أخبار إقتصادية",Government|الحكومة
"إليكم الرسوم الجديدة لجوازات السفر","2022-11-17 14:00:25",https://limslb.com/news-40451/,"أخبار إقتصادية",
"الودائع تعود... بعد ثلاثة عقود!","2022-11-17 14:03:55",https://limslb.com/news-40455/,"أخبار إقتصادية","Bank|Capital Control|Central Bank|Reform|اصلاح|الكابيتال كونترول|المصارف|مصرف لبنان"
"العملات المشفّرة في خضم أسوأ أزمة","2022-11-17 14:07:44",https://limslb.com/news-40459/,"أخبار إقتصادية",Bitcoin
"""توتال إنرجيز"" تنجز ""إتفاقية الإطار"" لخوض غمار الإستكشاف","2022-11-17 14:10:53",https://limslb.com/news-40464/,"أخبار إقتصادية","Oil|النفط|ترسيم الحدود"
"ساعات تغذية اضافية ولكن لن تستطيعوا تسديد الفواتير... ولموظفي القطاع العام: ودّعوا الزيادة على رواتبكم قريبًا!","2022-11-21 08:12:19",https://limslb.com/news-40477/,"PISTOL|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة","Electricity|Exchange Rate|IMF|الكهرباء|سعر صرف|صندوق النقد الدولي|مصرف لبنان|وزارة الطاقة"
"سلامة يكشف موعد بدء العمل بسعر صرف الـ15000.. ""دخلنا بمرحلة توحيد الأسعار""","2022-11-23 12:55:45",https://limslb.com/news-40648/,"أخبار إقتصادية","Bank|Capital Control|Central Bank|Editor's Choice|Exchange Rate|الكابيتال كونترول|المصارف|سعر صرف|مصرف لبنان"
"طريق شائكة من القرارات إلى التنفيذ والملاحقة","2022-11-23 13:09:24",https://limslb.com/news-40653/,"أخبار إقتصادية",Budget|Corruption|الموازنة|فساد
"واستفاقت الحكومة على الـbail-in... ماذا ينبغي أن نتوقّع؟","2022-11-23 13:17:27",https://limslb.com/news-40657/,"أخبار إقتصادية",Bank|المصارف
"نتائج امتحان تعاميم مصرف لبنان بدأت بالصدور: حلّ مصرفَي ""البركة"" و""فيدرال بنك""... فمَن التالي؟","2022-11-23 13:23:53",https://limslb.com/news-40661/,"أخبار إقتصادية","Central Bank|مصرف لبنان"
"سليمان: بين دولار و""لولار"" حدثت أكبر عملية سطو مقونن","2022-11-23 13:35:03",https://limslb.com/news-40665/,"أخبار إقتصادية","Capital Control|Central Bank|Exchange Rate|الكابيتال كونترول|سعر صرف|مصرف لبنان"
"مؤشر المونة يرتفع... مع نقص الكهرباء وازدياد الفقر","2022-11-23 13:51:20",https://limslb.com/news-40670/,"أخبار إقتصادية",Electricity|Inflation|التضخم|الكهرباء
"مؤشر المونة يرتفع... مع نقص الكهرباء وازدياد الفقر","2022-11-23 13:50:29",https://limslb.com/news-40671/,"أخبار إقتصادية","Electricity|Inflation|Poverty|World Bank|البنك الدولي|التضخم|الكهرباء|فقر"
"9 ملاحظات جوهرية على مشروع الكابيتال كونترول 21 تشرين الثاني 2022","2022-11-23 13:57:49",https://limslb.com/news-40675/,"أخبار إقتصادية","Central Bank|Corruption|Exchange Rate|Reserves|احتياط|سعر صرف|فساد|مصرف لبنان"
"أسعار التأمين ترتفع... ودولرتها تكتمل","2022-11-23 14:06:47",https://limslb.com/news-40682/,"أخبار إقتصادية","Capital Control|Central Bank|Poverty|الكابيتال كونترول|فقر|مصرف لبنان"
"فصل حلّ الأزمة عن الصندوق السيادي!... هل ممكن؟","2022-11-23 14:12:09",https://limslb.com/news-40686/,"أخبار إقتصادية","Corruption|Editor's Choice|Natural Gas|Oil|الغاز|النفط|فساد"
"شتاء فقراء لبنان قارس برداً وكلفةً","2022-11-23 14:17:57",https://limslb.com/news-40690/,"أخبار إقتصادية","Black Market|Exchange Rate|Poverty|Subsidies|دعم|سعر صرف|سوق سوداء|فقر"
"دولار الـ15 ألفاً كيف سيمرّ.. ومن هم ضحاياه؟","2022-11-24 11:52:09",https://limslb.com/news-40735/,"أخبار إقتصادية","Bank|Central Bank|Exchange Rate|المصارف|سعر صرف|مصرف لبنان"
"وزير المال يخذل التجار: الدولار الجمركي بدءاً من أول كانون الأول!","2022-11-24 11:58:51",https://limslb.com/news-40739/,"أخبار إقتصادية","Central Bank|مصرف لبنان"
"رفع الدولار الجمركي VS تآكل ""الرواتب المضاعفة""","2022-11-24 12:15:51",https://limslb.com/news-40744/,"أخبار إقتصادية","Bank|Exchange Rate|المصارف|سعر صرف"
"""المالية"" تُباشر تطبيق الزيادات الضريبية الواردة في الموازنة","2022-11-24 12:24:06",https://limslb.com/news-40768/,"أخبار إقتصادية","Budget|Exchange Rate|الموازنة|سعر صرف"
"البنك الدولي: 5،4% إنكماش الناتج المحلّي في 2022","2022-11-24 12:30:41",https://limslb.com/news-40792/,"أخبار إقتصادية","Editor's Choice|Exchange Rate|Inflation|Reform|World Bank|اصلاح|البنك الدولي|التضخم|سعر صرف"
"ليش نزل الدولار؟","2022-10-25 12:37:14",https://limslb.com/news-40802/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة","Central Bank|Exchange Rate|المصرف المركزي|سعر صرف"
"إرتفاع سعر صرف الدولار في السوق السوداء.. هذا ما سجله صباح اليوم!","2022-11-05 08:41:05",https://limslb.com/news-40808/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف","Central Bank|Exchange Rate|المصرف المركزي|سعر صرف"
"خاص- الكهرباء: الحكومة اختارت الطريق الأسهل أي ما تبقى من أموال المودعين","2022-11-28 09:29:15",https://limslb.com/news-40815/,"PISTOL|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة","Deposits|Electricity|Solar|الطاقة الشمسية|الكهرباء|الودائع|وزارة الطاقة"
"الكابيتال كونترول على طاولة اللجان المشتركة مجددا","2022-11-28 10:16:02",https://limslb.com/news-40819/,"BELIEF|الأزمة المصرفية>القيود على السحب (Capital controls)|مقابلات إذاعية","Capital Control|Deposits|IMF|الكابيتال كونترول|الودائع|صندوق النقد الدولي"
"سلامة يطمئن اللبنانيين... الذهب ""بخير""!","2022-11-28 13:32:16",https://limslb.com/news-40826/,"أخبار إقتصادية","Central Bank|Gold Reserves|احتياطي الذهب|مصرف لبنان"
"أموال المودعين... بين تصفية المصارف وخطّة التعافي؟","2022-11-28 13:35:42",https://limslb.com/news-40830/,"أخبار إقتصادية","Bank|Exchange Rate|Reform|World Bank|اصلاح|البنك الدولي|المصارف|سعر صرف"
"ميقاتي: ""الليلرة"" أو برنامج إصلاحي مع صندوق النقد","2022-11-28 13:38:25",https://limslb.com/news-40834/,"أخبار إقتصادية","Bank|IMF|Reform|اصلاح|المصارف|صندوق النقد الدولي"
"كيف زادت التنزيلات الضريبية واحتسبت الرسوم وفق ""صيرفة""؟","2022-11-28 13:40:48",https://limslb.com/news-40837/,"أخبار إقتصادية","Budget|Editor's Choice|Exchange Rate|الموازنة|سعر صرف"
"البنك الدولي: حان الوقت لإعادة هيكلة القطاع المصرفي في لبنان على نحو منصف","2022-11-28 13:44:47",https://limslb.com/news-40842/,"أخبار إقتصادية","Bank|Exchange Rate|Inflation|Reform|World Bank|اصلاح|البنك الدولي|التضخم|المصارف"
"اتحاد المصارف العربيّة افتتح ""منتدى بيروت الاقتصادي 2022""بحضور أكثر من 500 شخصيّة مصرفيّة وماليّة ميقاتي : لا مخرج من دون الاتفاق مع صندوق النقد ونسبة النمو 2%في العام 2022 و 3,5%في العام 2023","2022-11-28 13:51:15",https://limslb.com/news-40846/,"أخبار إقتصادية","Bank|IMF|Reform|اصلاح|المصارف|صندوق النقد الدولي"
"المنظومة تنجح في تيئيس المودعين... وتنويمهم بوعود هلامية","2022-11-28 13:57:44",https://limslb.com/news-40850/,"أخبار إقتصادية","Bank|Capital Control|Central Bank|Reserves|احتياط|الكابيتال كونترول|المصارف|مصرف لبنان"
"خطة نهب الودائع!","2022-11-28 14:09:27",https://limslb.com/news-40855/,"أخبار إقتصادية","Central Bank|Exchange Rate|Reserves|احتياط|سعر صرف|مصرف لبنان"
"لم يكتفوا بتسبّبهم بالأزمة بل فاقموا أضرارها بعد اندلاعها","2022-11-28 14:13:36",https://limslb.com/news-40859/,"أخبار إقتصادية","Bank|Capital Control|Central Bank|Haircut|الكابيتال كونترول|المصارف|مصرف لبنان"
"الزيادات الضريبية تصبّ في جيوب المرتشين وتقلّص إيرادات الخزينة","2022-11-28 14:17:59",https://limslb.com/news-40863/,"أخبار إقتصادية","Budget|Editor's Choice|Exchange Rate|الموازنة|سعر صرف"
"موسم الزيتون والزيت ""غير شِكل"" هذا العام","2022-11-28 14:22:49",https://limslb.com/news-40867/,"أخبار إقتصادية",
"هيركات على «الدولار البلدي» من 73 إلى 50%","2022-11-28 14:26:23",https://limslb.com/news-40871/,"أخبار إقتصادية","Bank|Exchange Rate|IMF|المصارف|سعر صرف|صندوق النقد الدولي"
"قضاء الخارج ينشط لمصلحة كبار المودعين بغياب ""الكابيتال كونترول"": إهمال رسمي أم تعمّد لضرب القطاع المصرفي بحجة استعادة الودائع؟","2022-11-28 14:29:39",https://limslb.com/news-40876/,"مواضيع أخرى","Bank|Central Bank|المصارف|مصرف لبنان"
"نجاح الحكومة في زيادة الكهرباء... رهن رد مصرف لبنان وشروطه","2022-11-28 14:32:36",https://limslb.com/news-40878/,"أخبار إقتصادية","Central Bank|Electricity|الكهرباء|مصرف لبنان"
"«الكابيتال كونترول» الجديد: مصادرة ما تبقّى من دولارات المودعين","2022-03-29 07:46:14",https://limslb.com/news-40882/,"BELIEF|الصحف|الأزمة المصرفية>القيود على السحب (Capital controls)","Capital Control|Deposits|Exchange Rate|الكابيتال كونترول|الودائع|سعر صرف|مصرف لبنان"
"لبنان يولّد الطاقة الشمسية بمبادرات سكّانه: طاقة بديلة عن دولة ضائعة","2022-11-24 09:32:23",https://limslb.com/news-40886/,"PISTOL|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة","Electricity|Renewable Energy|Solar|الطاقة الشمسية|الطاقة المتجددة|الكهرباء"
"سوريا تفرض ""خوة"" على استيراد الموز اللبناني وتهدّد بكساد الموسم","2022-11-29 09:55:08",https://limslb.com/news-40890/,"أخبار إقتصادية","Black Market|Exchange Rate|سعر صرف|سوق سوداء"
"الرخص العقارية المسجّلة تنخفض 23% في 10 أشهر","2022-11-29 10:06:38",https://limslb.com/news-40894/,"أخبار إقتصادية","Exchange Rate|سعر صرف"
"تسلّط المصارف اللبنانية ""عابر للحدود"": خسارة ""المصرف الكوردستاني"" مضاعفة","2022-11-29 10:10:45",https://limslb.com/news-40898/,"أخبار إقتصادية","Bank|Central Bank|المصارف|مصرف لبنان"
"بالأرقام.. هكذا ستكون الضرائب الجديدة على الرواتب؟","2022-11-29 10:52:51",https://limslb.com/news-40902/,"أخبار إقتصادية","Bank|Black Market|Exchange Rate|Inflation|التضخم|المصارف|سعر صرف|سوق سوداء"
"لبنان… اقتصاد هش يعكس فوضى في الشارع","2022-11-30 10:55:31",https://limslb.com/news-40906/,"BELIEF|أزمة الدين>الدين العام|الصحف|أزمة الدين>العجز المالي","Black Market|Poverty|ازمة|دين|سوق سوداء|فقر"
"بعد قرار وزير المالية... كم ستبلغ قيمة الضرائب على الرواتب؟","2022-12-01 09:30:44",https://limslb.com/news-40914/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة","Exchange Rate|الضرائب|الموازنة|سعر صرف"
"أحدث الأخبار تقارير وتحاليل لبنان يدخل اليوم رسمياً مرحلة الدولار الجمركي الجديد... 600 سلعة معفاة، لكن الأسعار كالدومينو ""كلّو لاحِق بعضو""","2022-12-01 09:36:39",https://limslb.com/news-40918/,"أخبار إقتصادية","Exchange Rate|IMF|الدولار الجمركي|سعر صرف|صندوق النقد الدولي"
"مصدر مصرفي يحذّر من خطورة الدعاوى","2022-12-01 09:41:23",https://limslb.com/news-40922/,"أخبار إقتصادية","Deposits|المصارف|الودائع|مصرف لبنان"
"اليوم يبدأ الدولار الجمركي ... ترقُّب وحذر","2022-12-01 09:46:59",https://limslb.com/news-40926/,"أخبار إقتصادية","Black Market|Exchange Rate|الدولار الجمركي|سعر صرف|سوق سوداء"
"كميّات البضائع المستوردة تفوق حاجة السوق  ""زحمة إلكترونية"" لتسجيل بيانات الإستيراد عبر المرفأ","2022-12-01 10:05:50",https://limslb.com/news-40930/,"أخبار إقتصادية","Exchange Rate|Taxes|الدولار الجمركي|الضرائب|سعر صرف"
"لماذا غرقت جونيه وغزير وكفرحباب وأدونيس... وجبيل؟  وزارتا الأشغال والطاقة... مسؤولتان أولاً","2022-12-01 10:31:08",https://limslb.com/news-40936/,"أخبار إقتصادية",انهيار|فساد
"هبوط دراماتيكي لـ«مؤشر جمعية تجار بيروت - فرنسَبنك»","2022-12-02 11:24:55",https://limslb.com/news-40953/,"أخبار إقتصادية","Bank|Exchange Rate|الدولار الجمركي|المصارف|سعر صرف"
"دور البلديات في تأمين الطاقة المتجددة","2022-12-03 12:26:54",https://limslb.com/news-40957/,"PISTOL|الأبحاث>أزمة الكهرباء (أبحاث)","Electricity|Renewable Energy|الكهرباء"
"الدولار الجمركي دخل حيز التنفيذ.. فهل سيرتفع مع إقرار الموازنات في السنوات المقبلة؟","2022-12-05 09:23:12",https://limslb.com/news-40963/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة","Exchange Rate|الدولار الجمركي|الموازنة|سعر صرف|منصة"
"مارديني لـ”الحكي بالسياسة”: الموازنة تُعمّق الركود وتزيد من التضخم","2022-12-05 09:40:52",https://limslb.com/news-40968/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة","Exchange Rate|Inflation|التضخم|الموازنة|سعر صرف"
"لقاء في زغرتا عن ""دور البلديات في تأمين الطاقة المتجددة""","2022-12-05 10:21:05",https://limslb.com/news-40975/,"PISTOL|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة","Electricity|Renewable Energy|الكهرباء|وزارة الطاقة"
"فكراجيان لموقع الصوت : تعدد أسعار الصرف غير سليم و الحكومة تقوم بخنق المواطنين","2022-12-05 10:18:15",https://limslb.com/news-40976/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة","Exchange Rate|الدولار الجمركي|انهيار|سعر صرف|منصة"
"دور البلديات في تأمين الطاقة المتجددة مارديني: انتظار وزارة الكهرباء “عتمة البلد”","2022-12-05 11:01:39",https://limslb.com/news-40981/,"PISTOL|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة","Electricity|Renewable Energy|Solar|الكهرباء"
"أي سلع مستثناة وماذا بعد الدولار الجمركي","2022-12-05 11:13:35",https://limslb.com/news-40985/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة","Exchange Rate|الدولار الجمركي|سعر صرف"
"أزمة أرقام بين مصرف لبنان والبنك الدولي","2022-12-05 12:22:13",https://limslb.com/news-40991/,"أخبار إقتصادية","Central Bank|IMF|البنك الدولي|صندوق النقد الدولي|مصرف لبنان"
"الوعود باسترجاع الودائع حلم أم حقيقة؟","2022-12-05 12:39:19",https://limslb.com/news-40995/,"أخبار إقتصادية","Capital Control|Editor's Choice|Exchange Rate|الكابيتال كونترول|الودائع|سعر صرف|سوق سوداء|فساد"
"623 مصنعاً وورشة ... وشركتان لتجميع الكمبيوتر  صناعة الآلات والمعدات في لبنان... قطاع صامد واعد","2022-12-05 12:53:43",https://limslb.com/news-41000/,"أخبار إقتصادية","ازمة|سعر صرف|صناعة"
